domestic_revenue,foreign_revenue,genre,release_year,worldwide_revenue
9868521.0,6201209.0,"Music, Drama, Romance",2020,16069730.0
13590514.0,1900000.0,Drama,2020,15490514.0
0.0,15373181.0,"Comedy, Family",2020,15373181.0
1876298.0,12522972.0,Comedy,2020,14399270.0
0.0,14308789.0,"Comedy, Romance",2020,14308789.0
0.0,14193957.0,"Comedy, Drama",2020,14193957.0
0.0,13432212.0,"Horror, Thriller",2020,13432212.0
0.0,13394556.0,"Horror, Mystery",2020,13394556.0
10475990.0,2706264.0,"Horror, Mystery, Thriller",2020,13182254.0
0.0,12761386.0,"Drama, Comedy",2020,12761386.0
0.0,12742455.0,"Comedy, Drama",2020,12745392.0
12668325.0,0.0,"Drama, Western, Adventure",2020,12668325.0
0.0,12640113.0,"Comedy, Adventure, Crime",2020,12640113.0
0.0,12221804.0,"Animation, Comedy, Family, Action, Adventure, Fantasy",2020,12221804.0
0.0,12157793.0,"Comedy, Family",2020,12157793.0
0.0,11888743.0,"Drama, Comedy",2020,11888743.0
0.0,11702371.0,"Comedy, Romance, Music",2020,11702371.0
0.0,11128253.0,"Animation, Adventure, Family",2020,11128253.0
0.0,11007713.0,"Comedy, Action",2020,11007713.0
0.0,10983063.0,"Crime, Mystery",2020,10983063.0
0.0,10885076.0,"Animation, Adventure, Comedy, Family",2020,10885076.0
9358025.0,1477661.0,"Thriller, Crime, Western",2020,10835686.0
0.0,10791301.0,"Drama, History",2020,10791301.0
0.0,10779891.0,"Family, Fantasy",2020,10779891.0
10691091.0,0.0,Comedy,2020,10691091.0
0.0,10597464.0,Comedy,2020,10597464.0
5812500.0,4737850.0,"Action, Thriller, Horror",2020,10550350.0
0.0,10339127.0,Drama,2020,10339127.0
0.0,10200000.0,"Family, Action, Comedy",2020,10200000.0
658764.0,9159186.0,"Animation, Family, Fantasy, Adventure",2020,9817950.0
0.0,9687188.0,"Crime, Drama, Thriller",2020,9687188.0
2359.0,9469718.0,"Family, Comedy",2020,9472077.0
0.0,9471940.0,"Comedy, Drama",2020,9471940.0
0.0,9458590.0,"Romance, Drama",2020,9458590.0
0.0,9433525.0,"Comedy, Action",2020,9433525.0
0.0,9317347.0,"Adventure, Family, Drama",2020,9317347.0
0.0,9189552.0,"Horror, Thriller",2020,9189552.0
0.0,8968845.0,"Drama, Horror",2020,8968845.0
0.0,8954345.0,"Music, Documentary",2020,8954345.0
0.0,8926071.0,Comedy,2020,8926071.0
8287061.0,612134.0,"Drama, Comedy",2020,8899195.0
0.0,8859185.0,Comedy,2020,8859185.0
0.0,8721243.0,"Family, Fantasy, Drama",2020,8721243.0
0.0,8399765.0,"Romance, Action, Adventure, Crime, Thriller",2020,8399765.0
0.0,8020474.0,"Romance, Drama",2020,8020474.0
152184.0,7821615.0,"Comedy, Adventure, Romance",2020,7974769.0
0.0,7932191.0,Science Fiction,2020,7932191.0
0.0,7837980.0,"Fantasy, Adventure, Comedy",2020,7837980.0
0.0,7792716.0,Horror,2020,7792716.0
0.0,7760946.0,"Comedy, Drama",2020,7760946.0
0.0,7627100.0,"Comedy, Thriller, Crime",2020,7627100.0
0.0,7501454.0,"History, Drama",2020,7501454.0
0.0,7494243.0,"History, Drama, Action",2020,7494243.0
0.0,7358771.0,"Romance, Drama, Comedy",2020,7358771.0
0.0,7169437.0,"Animation, Comedy, Action, Adventure, Family",2020,7169437.0
0.0,7090000.0,"Crime, Drama, Thriller",2020,7090000.0
0.0,7085946.0,Drama,2020,7085946.0
6306897.0,724392.0,"Drama, Thriller",2020,7031289.0
0.0,6977378.0,"Animation, Family, Adventure, Fantasy",2020,6977378.0
0.0,6933267.0,"Adventure, Family, Fantasy",2020,6933267.0
0.0,6725146.0,"Action, Crime",2020,6725146.0
0.0,6709383.0,"Comedy, Drama, Thriller",2020,6709383.0
0.0,6659968.0,"Crime, Thriller",2020,6688330.0
0.0,6574905.0,"Comedy, Romance",2020,6574905.0
604334.0,5927766.0,Drama,2020,6532100.0
0.0,6494241.0,"Animation, Drama, Romance, Comedy",2020,6494241.0
0.0,6434874.0,"Drama, History",2020,6434874.0
0.0,6404964.0,"Music, Drama, Documentary",2020,6404964.0
0.0,6397065.0,Drama,2020,6397065.0
0.0,6323750.0,Comedy,2020,6323750.0
2971116.0,3321664.0,Comedy,2020,6292780.0
3439660.0,2834367.0,"Comedy, Science Fiction, Adventure",2020,6274027.0
0.0,6189882.0,"Comedy, Romance",2020,6189882.0
0.0,6033430.0,Comedy,2020,6033430.0
0.0,6024046.0,Drama,2020,6024046.0
0.0,6008448.0,"Romance, TV Movie",2020,6008448.0
5437971.0,551612.0,"Action, Thriller",2020,5989583.0
0.0,5975729.0,"Crime, Action",2020,5975729.0
22549.0,5906843.0,"Drama, Romance",2020,5929392.0
11527.0,5868630.0,Drama,2020,5880157.0
0.0,5796059.0,"Mystery, Thriller, Crime, Drama",2020,5796059.0
0.0,5663972.0,"Romance, Drama",2020,5663972.0
29151.0,5431993.0,"Crime, Drama, Comedy",2020,5461144.0
0.0,5316313.0,Comedy,2020,5316313.0
0.0,5300000.0,"Family, Comedy, Action",2020,5300000.0
0.0,5222322.0,"Comedy, Romance",2020,5222322.0
0.0,5184368.0,"Thriller, Horror, Drama",2020,5184368.0
0.0,5120794.0,"Romance, Drama",2020,5120794.0
0.0,5107013.0,"Crime, Thriller",2020,5107013.0
0.0,5088713.0,"Action, Comedy, Thriller",2020,5088713.0
0.0,5084342.0,Comedy,2020,5084342.0
0.0,5081127.0,Comedy,2020,5081127.0
0.0,5035830.0,"Fantasy, Horror",2020,5035830.0
0.0,5011408.0,"Comedy, Romance",2020,5011408.0
0.0,4997080.0,"Romance, Action, Comedy",2020,4997080.0
0.0,4971635.0,"Animation, Adventure, Fantasy, Mystery, Drama, Science Fiction",2020,4971635.0
0.0,4948225.0,"History, Drama",2020,4948225.0
0.0,4890505.0,Drama,2020,4890505.0
582720.0,4303404.0,Romance,2020,4886124.0
0.0,4850073.0,"Drama, History, Romance",2020,4850073.0
0.0,4849240.0,"War, Drama",2020,4849240.0
4810790.0,0.0,"Family, Animation, Fantasy, Adventure, Comedy",2020,4810790.0
2992948.0,1804045.0,"Horror, Mystery, Thriller",2020,4796993.0
0.0,4788826.0,"Comedy, Drama",2020,4788826.0
4067442.0,713947.0,"Comedy, Romance",2020,4781389.0
0.0,4693664.0,"Animation, Family",2020,4693664.0
804793477.0,1106189293.0,"Action, Adventure, Science Fiction",2021,1910982770.0
342411.0,902206065.0,"Drama, War",2021,902548476.0
0.0,822009764.0,"Drama, Comedy, Fantasy",2021,822009764.0
160891007.0,613262000.0,"Action, Thriller, Adventure",2021,774153007.0
173005945.0,553223556.0,"Action, Adventure, Crime",2021,726229501.0
0.0,686257563.0,"Action, Comedy, Mystery",2021,686257563.0
213550366.0,293263498.0,"Science Fiction, Action, Adventure",2021,506813864.0
100916094.0,369200000.0,"Action, Science Fiction, Adventure",2021,470116094.0
224543292.0,207700000.0,"Action, Adventure, Fantasy",2021,432243292.0
162790990.0,245611695.0,"Animation, Family, Music, Comedy",2021,408402685.0
108327830.0,293800000.0,"Science Fiction, Adventure",2021,402127830.0
164870234.0,237194665.0,"Science Fiction, Action, Adventure",2021,402064899.0
183651655.0,196100000.0,"Action, Adventure, Science Fiction",2021,379751655.0
121626598.0,209900000.0,"Comedy, Adventure, Science Fiction",2021,331526598.0
160072261.0,137300000.0,"Science Fiction, Thriller, Horror",2021,297372261.0
96093622.0,160693120.0,"Animation, Comedy, Family, Fantasy",2021,256786742.0
86103234.0,147400000.0,"Comedy, Crime, Family, Adventure",2021,233503234.0
177133.0,221653953.0,Drama,2021,221831086.0
116987516.0,103901930.0,"Fantasy, Adventure",2021,220889446.0
65631050.0,140800000.0,"Horror, Mystery, Thriller",2021,206431050.0
385305.0,205457088.0,"Action, Crime, Thriller",2021,205842393.0
129360575.0,74973880.0,"Fantasy, Comedy, Adventure, Science Fiction",2021,204334455.0
0.0,197143218.0,Drama,2021,197143218.0
152972.0,181172593.0,"Thriller, Crime, History, Drama",2021,181325565.0
55817425.0,112900000.0,"Action, Comedy, Adventure",2021,168717425.0
34542754.0,131834807.0,"Animation, Action, Fantasy",2021,166377561.0
70592228.0,93100000.0,"Family, Animation, Comedy, Science Fiction",2021,163692228.0
37686805.0,119700000.0,"Science Fiction, Action, Adventure",2021,157386805.0
40501717.0,113400000.0,"Family, Comedy, Adventure, Animation",2021,153901717.0
53809574.0,99459587.0,"History, Drama, Crime",2021,153269161.0
160013.0,149963307.0,"Fantasy, Action, Adventure, Drama",2021,150123320.0
57300280.0,89445000.0,"Animation, Comedy, Adventure, Family",2021,146745280.0
40127371.0,104200000.0,"Animation, Family, Adventure, Comedy",2021,144327371.0
46536687.0,90000000.0,"Comedy, Family, Animation",2021,136536687.0
0.0,132326332.0,"Mystery, Comedy, Drama",2021,132326332.0
92002155.0,39645000.0,"Horror, Thriller",2021,131647155.0
54723032.0,75700000.0,"Animation, Family, Fantasy, Action, Adventure",2021,130423032.0
0.0,128317206.0,"Drama, Romance",2021,128317206.0
37176373.0,88721105.0,"Action, Adventure, Thriller",2021,125897478.0
56489153.0,63326000.0,"Animation, Family, Comedy, Fantasy, Adventure",2021,119815153.0
86252.0,116634669.0,"Drama, Romance, Comedy",2021,116720921.0
48947356.0,58400000.0,"Family, Adventure, Comedy, Fantasy, Animation",2021,107347356.0
27466489.0,76500000.0,"Crime, Action, Thriller",2021,103966489.0
0.0,95371578.0,"Animation, Action, Crime, Mystery, Romance, Thriller",2021,95371578.0
48276510.0,41870000.0,"Thriller, Mystery, Horror",2021,90146510.0
42326031.0,42100000.0,"Action, Fantasy, Adventure",2021,84426031.0
0.0,78132231.0,"Animation, Comedy, Science Fiction, Adventure",2021,78132231.0
61186570.0,16225000.0,"Horror, Mystery, Thriller",2021,77411570.0
44539245.0,32455000.0,"Horror, Action, Thriller",2021,76994245.0
38530322.0,37485849.0,"Drama, Romance, Crime",2021,76016171.0
0.0,75159828.0,"History, Drama, War",2021,75159828.0
38014727.0,32045765.0,"Action, Comedy, Crime, Thriller",2021,70060492.0
25314753.0,40459737.0,"Horror, Thriller, Mystery",2021,65774490.0
4018313.0,60661517.0,Drama,2021,64679830.0
23009270.0,37682752.0,"Animation, Science Fiction, Family, Comedy",2021,60692022.0
0.0,58348836.0,"Action, Adventure, Drama",2021,58348836.0
27568035.0,29942483.0,"Action, Thriller",2021,57510518.0
0.0,56088478.0,"Animation, Action, Fantasy",2021,56088478.0
0.0,54300000.0,"Drama, Romance",2021,54300000.0
32712950.0,21072601.0,"Thriller, Horror",2021,53785551.0
0.0,52946097.0,"Romance, Drama",2021,52946097.0
0.0,52700000.0,"Drama, Action, Crime",2021,52700000.0
36501.0,51600921.0,"Adventure, Mystery, Action, Comedy",2021,51637422.0
1324302.0,49750471.0,"Animation, Comedy, Fantasy, Adventure, Family",2021,51074773.0
9250870.0,39907839.0,"Drama, History",2021,49158709.0
12271658.0,34668883.0,"Animation, Action, Adventure, Science Fiction, Fantasy",2021,46940541.0
16124375.0,30209170.0,"Drama, Comedy",2021,46333545.0
29975167.0,15200000.0,"Drama, Romance",2021,45175167.0
0.0,45060290.0,"Drama, Romance",2021,45060290.0
17716215.0,25001000.0,"Animation, Adventure, Family",2021,42717215.0
17000612.0,24914303.0,"Horror, Science Fiction, Action",2021,41914915.0
23216862.0,17402058.0,Drama,2021,40618920.0
28264325.0,11800000.0,"Thriller, Crime, Mystery",2021,40064325.0
0.0,39714624.0,"Action, Drama, Crime",2021,39714624.0
11338107.0,28291088.0,"Crime, Drama, Thriller",2021,39629195.0
15129285.0,24400000.0,"Drama, History",2021,39529285.0
3700000.0,35758207.0,Drama,2021,39458207.0
0.0,37690000.0,"Action, Drama, Fantasy, Mystery, Science Fiction",2021,37690000.0
0.0,36964978.0,"Action, Adventure, History, Drama",2021,36964978.0
0.0,36100000.0,"Crime, Thriller",2021,36100000.0
0.0,35042879.0,"Romance, Drama",2021,35042879.0
13391791.0,21500000.0,"Horror, Mystery",2021,34891791.0
17318007.0,15958068.0,"Drama, Comedy, Romance",2021,33276075.0
24278399.0,8604424.0,"Drama, Music, History",2021,32882823.0
0.0,32800000.0,"Comedy, Romance",2021,32800000.0
0.0,32287400.0,"Crime, Mystery",2021,32287400.0
0.0,32218874.0,"Action, Crime, Thriller",2021,32218874.0
0.0,32178677.0,"Family, Comedy, Crime",2021,32178677.0
15342746.0,15500000.0,"Drama, Crime, Thriller",2021,30842746.0
15532137.0,15300000.0,"Horror, Mystery",2021,30832137.0
10853945.0,19698166.0,"History, Drama, Action",2021,30552111.0
346271.0,29556445.0,"War, Action, Thriller, Drama, History",2021,29902716.0
0.0,28692230.0,"Action, Drama",2021,28692230.0
0.0,28357398.0,"Fantasy, Adventure, Comedy",2021,28357398.0
26514814.0,0.0,"Drama, Family",2021,26514814.0
13287908.0,13220224.0,"Fantasy, Science Fiction, Adventure",2021,26508132.0
6613432.0,19387795.0,"Thriller, History, Drama",2021,26001227.0
7086632.0,18160335.0,"Drama, History",2021,25246967.0
2297501.0,20802357.0,Drama,2021,23099858.0
15566093.0,7510618.0,"Action, Drama, Thriller",2021,23076711.0
0.0,23055069.0,"Drama, Comedy, Crime",2021,23055069.0
10127625.0,12830000.0,"Horror, Mystery, Thriller",2021,22957625.0
0.0,22500000.0,Comedy,2021,22500000.0
288414.0,21845820.0,"Family, Adventure, Fantasy",2021,22134234.0
188000.0,21791122.0,"Adventure, Fantasy, Comedy",2021,21979122.0
2170750.0,19582955.0,"Romance, Drama",2021,21753705.0
0.0,21318560.0,"Action, Adventure, Drama, Romance",2021,21318560.0
0.0,21120000.0,"Animation, Family, Comedy, Fantasy",2021,21120000.0
0.0,20752104.0,Animation,2021,20752104.0
14465535.0,5288737.0,"Drama, Crime, Thriller",2021,19754272.0
2072173.0,17438405.0,"Family, Adventure, Drama",2021,19510578.0
0.0,19259766.0,Comedy,2021,19259766.0
15002646.0,4130808.0,Drama,2021,19133454.0
7407200.0,11700000.0,"Thriller, Action",2021,19107200.0
0.0,18900000.0,"Drama, History",2021,18900000.0
17173321.0,1714632.0,"Adventure, Drama, Fantasy",2021,18887953.0
10619670.0,8247989.0,"Drama, Horror, Mystery",2021,18867659.0
0.0,18816801.0,"Comedy, Drama",2021,18816801.0
0.0,18731309.0,"Animation, Action, Drama, Science Fiction",2021,18731309.0
0.0,18066143.0,"Thriller, Action, Crime",2021,18066143.0
350000.0,17130489.0,"Comedy, Family, Drama",2021,17480489.0
0.0,17252960.0,"Animation, Action, Comedy",2021,17252960.0
0.0,17223704.0,"War, Drama, History",2021,17223704.0
0.0,16511822.0,"Mystery, Thriller",2021,16511822.0
10310734.0,6200000.0,Drama,2021,16510734.0
3900193.0,12500000.0,"Mystery, Science Fiction",2021,16400193.0
0.0,15990882.0,"Adventure, Fantasy",2021,15990882.0
364237.0,15212049.0,"Crime, Thriller, Mystery",2021,15576286.0
7100581.0,8337122.0,"Drama, Horror, Mystery, Thriller",2021,15437703.0
2352240.0,13005099.0,Drama,2021,15357339.0
3110580.0,12177998.0,Drama,2021,15288578.0
556632.0,14460838.0,"Drama, Music, History",2021,15017470.0
0.0,14403588.0,Drama,2021,14403588.0
0.0,14400000.0,"Action, Science Fiction, Adventure",2021,14400000.0
1050000.0,12982747.0,"Animation, Action, Fantasy, Science Fiction",2021,14032747.0
13728000.0,0.0,"Drama, Music",2021,13728000.0
444814.0,13129109.0,"Romance, Drama",2021,13573923.0
0.0,13457801.0,"Comedy, Adventure, Action",2021,13457801.0
0.0,13174292.0,Action,2021,13174292.0
0.0,13056490.0,"Action, Drama, Thriller, Crime",2021,13056490.0
8237403.0,4800000.0,"Crime, Drama",2021,13037403.0
0.0,13017088.0,"Animation, Action, Fantasy, Family",2021,13017088.0
0.0,12916151.0,"War, Action, Thriller, Drama, History",2021,12916151.0
0.0,12872253.0,Comedy,2021,12872253.0
3034775.0,9652732.0,"Drama, Romance, Comedy",2021,12687507.0
0.0,12628017.0,"Thriller, Mystery, Crime",2021,12628017.0
0.0,12100000.0,"Comedy, Family",2021,12100000.0
0.0,12058986.0,"Action, Crime, Drama",2021,12058986.0
0.0,11900000.0,"Animation, Family, Science Fiction, Fantasy, Adventure",2021,11900000.0
0.0,11325545.0,"Action, Comedy, Crime",2021,11325545.0
0.0,11320893.0,"Drama, Romance",2021,11320893.0
667815.0,10482128.0,"Music, Comedy, Drama, Family",2021,11149943.0
0.0,10435375.0,"Action, Crime, Drama",2021,10435375.0
0.0,10363914.0,"Animation, Fantasy, Adventure",2021,10363914.0
0.0,10357720.0,"Comedy, Crime",2021,10357720.0
0.0,10356359.0,"Action, Comedy, Romance",2021,10356359.0
0.0,10308627.0,"Animation, Drama, Action, Mystery",2021,10308627.0
0.0,10224935.0,Drama,2021,10224935.0
0.0,10172403.0,"Adventure, Animation, Family, Fantasy",2021,10172403.0
0.0,9738741.0,"Horror, Science Fiction, Thriller",2021,9738741.0
0.0,9600000.0,"Animation, Adventure, Fantasy, Mystery, Drama, Science Fiction",2021,9600000.0
0.0,9544171.0,"Comedy, Family",2021,9544171.0
0.0,9481437.0,"History, Drama, Action",2021,9481437.0
0.0,9267397.0,"Family, Comedy",2021,9267397.0
0.0,8900000.0,"Family, Drama",2021,8900000.0
0.0,8844997.0,Drama,2021,8844997.0
0.0,8826689.0,"Horror, Thriller",2021,8826689.0
0.0,8803864.0,"Horror, Thriller",2021,8803864.0
0.0,8794981.0,"Comedy, Romance",2021,8794981.0
0.0,8754596.0,"Animation, Adventure, Comedy",2021,8754596.0
7446823.0,1290430.0,"Action, Adventure, Thriller",2021,8737253.0
126391.0,8508793.0,"Drama, Romance, History",2021,8635184.0
0.0,8619446.0,Animation,2021,8619446.0
0.0,8567345.0,"Animation, Adventure, Fantasy, Comedy, Family",2021,8567345.0
0.0,8441488.0,"Romance, Comedy, Drama",2021,8441488.0
0.0,8371523.0,"History, Comedy, Drama",2021,8371523.0
0.0,8204616.0,"Comedy, Drama, Family",2021,8204616.0
0.0,8177284.0,"Thriller, Drama, Crime",2021,8177284.0
0.0,8170000.0,"Animation, Fantasy, Action, Adventure",2021,8170000.0
0.0,8070000.0,"Animation, Family",2021,8070000.0
0.0,7880000.0,Comedy,2021,7880000.0
0.0,7762797.0,"Comedy, Drama",2021,7762797.0
0.0,7658021.0,"Action, Crime, Drama, Thriller",2021,7658021.0
0.0,7600000.0,"Fantasy, Comedy, Animation, Family",2021,7600000.0
1320000.0,6272374.0,"Action, Drama, Thriller",2021,7592374.0
836536.0,6690494.0,"Drama, Thriller",2021,7527030.0
0.0,7502846.0,"Action, Thriller",2021,7502846.0
5478009.0,2000000.0,"Drama, History",2021,7478009.0
0.0,7388603.0,"Mystery, Crime",2021,7388603.0
684075767.0,1636174514.0,"Science Fiction, Adventure, Action",2022,2320250281.0
718732821.0,776963471.0,"Action, Drama",2022,1495696292.0
376851080.0,625127000.0,"Adventure, Action, Science Fiction",2022,1001978080.0
411331607.0,544444197.0,"Fantasy, Action, Adventure",2022,955775804.0
370270765.0,569933000.0,"Animation, Comedy, Family, Adventure",2022,940203765.0
453829060.0,405379776.0,"Action, Adventure, Science Fiction",2022,859208836.0
369345583.0,402900000.0,"Crime, Mystery, Thriller",2022,772245583.0
343256830.0,417671251.0,"Fantasy, Action, Comedy",2022,760928081.0
117294.0,626454403.0,"War, History, Action, Drama",2022,626571697.0
186090535.0,295667128.0,"Animation, Adventure, Fantasy, Comedy, Family",2022,481757663.0
0.0,460237662.0,"Science Fiction, Comedy, Drama",2022,460237662.0
95850844.0,311300000.0,"Fantasy, Adventure",2022,407150844.0
148648820.0,258492438.0,"Action, Adventure",2022,407141258.0
190872904.0,214548614.0,"Action, Adventure, Family, Comedy",2022,405421518.0
168152111.0,225300000.0,"Action, Adventure, Science Fiction",2022,393452111.0
151040048.0,136700000.0,"Drama, Music, History",2022,287740048.0
97459240.0,152928648.0,"Family, Animation, Adventure, Comedy, Crime",2022,250387888.0
103368602.0,135900000.0,"Action, Comedy, Thriller",2022,239268602.0
118307188.0,108118232.0,"Animation, Science Fiction, Family, Adventure",2022,226425420.0
105935048.0,111473465.0,"Horror, Mystery",2022,217408513.0
185882.0,217068722.0,"Action, Comedy",2022,217254604.0
0.0,211019042.0,"Drama, Family, Comedy",2022,211019042.0
93657117.0,113900000.0,"Animation, Action, Family, Comedy, Science Fiction",2022,207557117.0
105344029.0,87563655.0,"Action, Adventure, Comedy",2022,192907684.0
95159005.0,84930104.0,"Science Fiction, Horror",2022,180089109.0
12775324.0,158539981.0,"Animation, Adventure, Action, Fantasy, Music",2022,171315305.0
123277080.0,47958512.0,"Horror, Mystery, Science Fiction",2022,171235592.0
68275985.0,100495000.0,"Drama, Comedy, Romance",2022,168770985.0
73865530.0,93595431.0,"Action, Science Fiction, Fantasy",2022,167460961.0
14500000.0,151446943.0,"Drama, Action",2022,165946943.0
90123230.0,71317512.0,"Horror, Thriller",2022,161440742.0
1291869.0,157010419.0,"Animation, Comedy, Drama",2022,158302288.0
90230760.0,54123205.0,"Drama, Mystery, Romance",2022,144353965.0
77191785.0,62215234.0,"Action, Adventure, Science Fiction",2022,139407019.0
81641405.0,56102519.0,"Horror, Mystery, Thriller",2022,137743924.0
45630104.0,91677131.0,"Mystery, Crime, Thriller",2022,137307235.0
10932037.0,122541522.0,"Animation, Drama, Adventure, Fantasy",2022,133473559.0
64267657.0,49092428.0,"Comedy, Drama",2022,113360085.0
46888441.0,64191681.0,"Comedy, Family, Music",2022,111080122.0
64079860.0,40294316.0,"Horror, Thriller",2022,104374176.0
812859.0,100353848.0,"Action, Crime, Comedy, Thriller",2022,101166707.0
67328130.0,30234384.0,"Action, Drama, History",2022,97562514.0
44141550.0,48509834.0,"Drama, Romance, History, Mystery",2022,92651384.0
2874000.0,86249940.0,"Action, Adventure, Crime, Thriller",2022,89123940.0
45309403.0,42300000.0,"Mystery, Thriller",2022,87609403.0
38112140.0,48450000.0,"Animation, Science Fiction, Action",2022,86562140.0
61778069.0,22772213.0,"Drama, Comedy",2022,84550282.0
57743451.0,22820548.0,"Comedy, Documentary",2022,80563999.0
38501125.0,41127075.0,"Comedy, Horror, Thriller",2022,79628200.0
50057405.0,25947000.0,"Comedy, Action",2022,76004405.0
37968963.0,35652677.0,"Animation, Family, Adventure, Science Fiction, Fantasy",2022,73621640.0
0.0,72699093.0,"Animation, Action, Crime, Mystery",2022,72699093.0
34233110.0,35400000.0,"Action, Adventure, Fantasy",2022,69633110.0
19060660.0,48234703.0,"Science Fiction, Adventure, Action",2022,67319703.0
15351455.0,49609221.0,"Drama, Comedy",2022,64960676.0
23708080.0,36098801.0,"Music, History, Drama",2022,59806881.0
31846530.0,27249279.0,"Thriller, Action, Horror",2022,59095809.0
17463630.0,39563064.0,Drama,2022,57615635.0
865888.0,56625097.0,"War, Action, Drama, History",2022,57490985.0
0.0,54486330.0,"Action, Comedy",2022,54486330.0
22781115.0,29522474.0,"Thriller, Action, Crime",2022,52303589.0
22438180.0,28102913.0,"Romance, Comedy, Music",2022,50541093.0
10582266.0,39668359.0,"Drama, Comedy",2022,50250625.0
7839108.0,42325677.0,"Fantasy, Action, Adventure",2022,50164785.0
17348945.0,28271758.0,Drama,2022,45620703.0
40842944.0,4509393.0,"Horror, Mystery",2022,45352337.0
19802293.0,24856636.0,"Horror, Thriller",2022,44658929.0
17811382.0,24627802.0,"Animation, Adventure, Comedy, Family",2022,42439184.0
25100080.0,12936050.0,"Horror, Thriller",2022,38036130.0
0.0,37289659.0,"Family, Comedy, Fantasy",2022,37289659.0
5413227.0,31670516.0,"Horror, Thriller",2022,37083743.0
0.0,34963395.0,"Action, Adventure, War",2022,34963395.0
31933830.0,2214920.0,"Animation, Adventure, Comedy",2022,34148750.0
25994.0,33795344.0,Drama,2022,33821338.0
67599.0,32781831.0,"Animation, Adventure, Family, Comedy, Fantasy",2022,32849430.0
6840000.0,25760000.0,"Music, Documentary",2022,32600000.0
601490.0,31535646.0,"Action, Science Fiction",2022,32137136.0
14947969.0,16297841.0,"Mystery, Comedy, Drama",2022,31245810.0
10433915.0,20748722.0,"Drama, Comedy, History",2022,31182637.0
1770000.0,28067637.0,"Action, Crime, Thriller",2022,29837637.0
20300157.0,8816163.0,"Action, Comedy, Crime",2022,29116320.0
6773650.0,22274921.0,"Music, Drama",2022,29048571.0
0.0,27832384.0,"Romance, Comedy",2022,27832384.0
14570455.0,13257290.0,"Action, Adventure, Thriller",2022,27827745.0
0.0,26729106.0,"Drama, Romance",2022,26729106.0
0.0,26719364.0,"Thriller, Mystery",2022,26719364.0
4608096.0,21606563.0,"Comedy, Drama",2022,26214659.0
0.0,25433615.0,Documentary,2022,25433615.0
1485000.0,23336898.0,"History, Drama",2022,24821898.0
0.0,24392492.0,"Animation, TV Movie, Fantasy, Action",2022,24392492.0
0.0,23214581.0,Comedy,2022,23214581.0
143723.0,22924873.0,"Action, Mystery, Thriller, Science Fiction",2022,23068596.0
0.0,22263336.0,Comedy,2022,22263336.0
0.0,22044058.0,"Animation, Science Fiction, Adventure, Family",2022,22044058.0
2179864.0,19846203.0,"Thriller, Mystery, Romance",2022,22026067.0
9586237.0,12380397.0,"Mystery, Comedy, Crime",2022,21966634.0
4282000.0,17606295.0,"Action, Adventure",2022,21888295.0
20511938.0,1256195.0,"War, Drama, Action",2022,21768133.0
0.0,21723595.0,"Crime, Mystery",2022,21723595.0
20884796.0,707583.0,Drama,2022,21592379.0
1399001.0,20122621.0,"Animation, Family, Comedy, Fantasy",2022,21521622.0
412196.0,20988131.0,"Action, Drama, Thriller",2022,21400327.0
4303645.0,16827885.0,"Animation, Adventure, Comedy, Family, Fantasy",2022,21131530.0
0.0,20617005.0,"Animation, Comedy",2022,20617005.0
434585.0,20019281.0,"Action, Adventure, Crime",2022,20453866.0
8286741.0,11995681.0,"Drama, Fantasy, Romance",2022,20282422.0
45860.0,19640522.0,"Family, Adventure, Fantasy",2022,19686382.0
1072750.0,18165323.0,"Romance, Drama",2022,19238073.0
0.0,19198587.0,"Drama, History",2022,19198587.0
0.0,18911959.0,"Thriller, Action, Horror",2022,18911959.0
1046899.0,17804517.0,"Drama, Comedy, Crime",2022,18851416.0
0.0,18737287.0,"Drama, Crime",2022,18737287.0
0.0,18554715.0,"Drama, Fantasy, Romance, Horror",2022,18554715.0
0.0,18307258.0,"Horror, Comedy",2022,18307258.0
0.0,17954691.0,"History, Drama",2022,17954691.0
7240521.0,9536889.0,Thriller,2022,16777410.0
0.0,16470005.0,"Romance, Drama",2022,16470005.0
0.0,16401315.0,"Comedy, Family",2022,16401315.0
0.0,16062841.0,Drama,2022,16062841.0
1860000.0,14094804.0,"Drama, Romance",2022,15954804.0
9591094.0,6311113.0,"Action, Thriller, Drama, Adventure",2022,15902207.0
0.0,15621194.0,"War, History, Drama",2022,15621194.0
0.0,15570823.0,Comedy,2022,15570823.0
0.0,15569229.0,"Animation, Music",2022,15569229.0
0.0,15243922.0,"Action, Drama, Thriller",2022,15243922.0
7834907.0,7400000.0,"Drama, Horror, Romance",2022,15234907.0
10640105.0,4426911.0,"Horror, Thriller",2022,15067016.0
9739250.0,5300000.0,"Horror, Science Fiction, Thriller",2022,15039250.0
11628165.0,3153702.0,"Comedy, Romance",2022,14781867.0
0.0,14770359.0,"Comedy, Action, Family",2022,14770359.0
11765309.0,2975580.0,"Horror, Mystery, Thriller",2022,14740889.0
1526970.0,12700247.0,"Comedy, Drama, History",2022,14233027.0
0.0,14199018.0,"Action, Drama",2022,14199018.0
5825995.0,8118217.0,"Drama, History",2022,13944212.0
5016493.0,8925046.0,"Drama, Fantasy, Action",2022,13941539.0
11446602.0,2483068.0,"Horror, Comedy, Mystery",2022,13929670.0
